index	label	name	hemisphere	network	component
321	LH_Cont_PFCl_14	7Networks_LH_Cont_PFCl_14	L	Cont	cortex
322	LH_Cont_PFCl_15	7Networks_LH_Cont_PFCl_15	L	Cont	cortex
323	LH_Cont_PFCl_16	7Networks_LH_Cont_PFCl_16	L	Cont	cortex
324	LH_Cont_PFCl_17	7Networks_LH_Cont_PFCl_17	L	Cont	cortex
325	LH_Cont_OFC_1	7Networks_LH_Cont_OFC_1	L	Cont	cortex
326	LH_Cont_PFCv_1	7Networks_LH_Cont_PFCv_1	L	Cont	cortex
327	LH_Cont_PFCv_2	7Networks_LH_Cont_PFCv_2	L	Cont	cortex
328	LH_Cont_pCun_1	7Networks_LH_Cont_pCun_1	L	Cont	cortex
329	LH_Cont_pCun_2	7Networks_LH_Cont_pCun_2	L	Cont	cortex
330	LH_Cont_pCun_3	7Networks_LH_Cont_pCun_3	L	Cont	cortex
331	LH_Cont_pCun_4	7Networks_LH_Cont_pCun_4	L	Cont	cortex
332	LH_Cont_Cing_1	7Networks_LH_Cont_Cing_1	L	Cont	cortex
333	LH_Cont_Cing_2	7Networks_LH_Cont_Cing_2	L	Cont	cortex
334	LH_Cont_Cing_3	7Networks_LH_Cont_Cing_3	L	Cont	cortex
335	LH_Cont_Cing_4	7Networks_LH_Cont_Cing_4	L	Cont	cortex
336	LH_Cont_Cing_5	7Networks_LH_Cont_Cing_5	L	Cont	cortex
337	LH_Cont_Cing_6	7Networks_LH_Cont_Cing_6	L	Cont	cortex
338	LH_Cont_PFCmp_1	7Networks_LH_Cont_PFCmp_1	L	Cont	cortex
339	LH_Cont_PFCmp_2	7Networks_LH_Cont_PFCmp_2	L	Cont	cortex
340	LH_Cont_PFCmp_3	7Networks_LH_Cont_PFCmp_3	L	Cont	cortex
341	LH_Default_Par_1	7Networks_LH_Default_Par_1	L	Default	cortex
342	LH_Default_Par_2	7Networks_LH_Default_Par_2	L	Default	cortex
343	LH_Default_Par_3	7Networks_LH_Default_Par_3	L	Default	cortex
344	LH_Default_Par_4	7Networks_LH_Default_Par_4	L	Default	cortex
345	LH_Default_Par_5	7Networks_LH_Default_Par_5	L	Default	cortex
346	LH_Default_Par_6	7Networks_LH_Default_Par_6	L	Default	cortex
347	LH_Default_Par_7	7Networks_LH_Default_Par_7	L	Default	cortex
348	LH_Default_Par_8	7Networks_LH_Default_Par_8	L	Default	cortex
349	LH_Default_Par_9	7Networks_LH_Default_Par_9	L	Default	cortex
350	LH_Default_Par_10	7Networks_LH_Default_Par_10	L	Default	cortex
351	LH_Default_Par_11	7Networks_LH_Default_Par_11	L	Default	cortex
352	LH_Default_Par_12	7Networks_LH_Default_Par_12	L	Default	cortex
353	LH_Default_Par_13	7Networks_LH_Default_Par_13	L	Default	cortex
354	LH_Default_Par_14	7Networks_LH_Default_Par_14	L	Default	cortex
355	LH_Default_Par_15	7Networks_LH_Default_Par_15	L	Default	cortex
356	LH_Default_Par_16	7Networks_LH_Default_Par_16	L	Default	cortex
357	LH_Default_Par_17	7Networks_LH_Default_Par_17	L	Default	cortex
358	LH_Default_Par_18	7Networks_LH_Default_Par_18	L	Default	cortex
359	LH_Default_Par_19	7Networks_LH_Default_Par_19	L	Default	cortex
360	LH_Default_Par_20	7Networks_LH_Default_Par_20	L	Default	cortex
361	LH_Default_Par_21	7Networks_LH_Default_Par_21	L	Default	cortex
362	LH_Default_Temp_1	7Networks_LH_Default_Temp_1	L	Default	cortex
363	LH_Default_Temp_2	7Networks_LH_Default_Temp_2	L	Default	cortex
364	LH_Default_Temp_3	7Networks_LH_Default_Temp_3	L	Default	cortex
365	LH_Default_Temp_4	7Networks_LH_Default_Temp_4	L	Default	cortex
366	LH_Default_Temp_5	7Networks_LH_Default_Temp_5	L	Default	cortex
367	LH_Default_Temp_6	7Networks_LH_Default_Temp_6	L	Default	cortex
368	LH_Default_Temp_7	7Networks_LH_Default_Temp_7	L	Default	cortex
369	LH_Default_Temp_8	7Networks_LH_Default_Temp_8	L	Default	cortex
370	LH_Default_Temp_9	7Networks_LH_Default_Temp_9	L	Default	cortex
371	LH_Default_Temp_10	7Networks_LH_Default_Temp_10	L	Default	cortex
372	LH_Default_Temp_11	7Networks_LH_Default_Temp_11	L	Default	cortex
373	LH_Default_Temp_12	7Networks_LH_Default_Temp_12	L	Default	cortex
374	LH_Default_Temp_13	7Networks_LH_Default_Temp_13	L	Default	cortex
375	LH_Default_Temp_14	7Networks_LH_Default_Temp_14	L	Default	cortex
376	LH_Default_Temp_15	7Networks_LH_Default_Temp_15	L	Default	cortex
377	LH_Default_Temp_16	7Networks_LH_Default_Temp_16	L	Default	cortex
378	LH_Default_Temp_17	7Networks_LH_Default_Temp_17	L	Default	cortex
379	LH_Default_Temp_18	7Networks_LH_Default_Temp_18	L	Default	cortex
380	LH_Default_Temp_19	7Networks_LH_Default_Temp_19	L	Default	cortex
381	LH_Default_PFC_1	7Networks_LH_Default_PFC_1	L	Default	cortex
382	LH_Default_PFC_2	7Networks_LH_Default_PFC_2	L	Default	cortex
383	LH_Default_PFC_3	7Networks_LH_Default_PFC_3	L	Default	cortex
384	LH_Default_PFC_4	7Networks_LH_Default_PFC_4	L	Default	cortex
385	LH_Default_PFC_5	7Networks_LH_Default_PFC_5	L	Default	cortex
386	LH_Default_PFC_6	7Networks_LH_Default_PFC_6	L	Default	cortex
387	LH_Default_PFC_7	7Networks_LH_Default_PFC_7	L	Default	cortex
388	LH_Default_PFC_8	7Networks_LH_Default_PFC_8	L	Default	cortex
389	LH_Default_PFC_9	7Networks_LH_Default_PFC_9	L	Default	cortex
390	LH_Default_PFC_10	7Networks_LH_Default_PFC_10	L	Default	cortex
391	LH_Default_PFC_11	7Networks_LH_Default_PFC_11	L	Default	cortex
392	LH_Default_PFC_12	7Networks_LH_Default_PFC_12	L	Default	cortex
393	LH_Default_PFC_13	7Networks_LH_Default_PFC_13	L	Default	cortex
394	LH_Default_PFC_14	7Networks_LH_Default_PFC_14	L	Default	cortex
395	LH_Default_PFC_15	7Networks_LH_Default_PFC_15	L	Default	cortex
396	LH_Default_PFC_16	7Networks_LH_Default_PFC_16	L	Default	cortex
397	LH_Default_PFC_17	7Networks_LH_Default_PFC_17	L	Default	cortex
398	LH_Default_PFC_18	7Networks_LH_Default_PFC_18	L	Default	cortex
399	LH_Default_PFC_19	7Networks_LH_Default_PFC_19	L	Default	cortex
400	LH_Default_PFC_20	7Networks_LH_Default_PFC_20	L	Default	cortex
401	LH_Default_PFC_21	7Networks_LH_Default_PFC_21	L	Default	cortex
402	LH_Default_PFC_22	7Networks_LH_Default_PFC_22	L	Default	cortex
403	LH_Default_PFC_23	7Networks_LH_Default_PFC_23	L	Default	cortex
404	LH_Default_PFC_24	7Networks_LH_Default_PFC_24	L	Default	cortex
405	LH_Default_PFC_25	7Networks_LH_Default_PFC_25	L	Default	cortex
406	LH_Default_PFC_26	7Networks_LH_Default_PFC_26	L	Default	cortex
407	LH_Default_PFC_27	7Networks_LH_Default_PFC_27	L	Default	cortex
408	LH_Default_PFC_28	7Networks_LH_Default_PFC_28	L	Default	cortex
409	LH_Default_PFC_29	7Networks_LH_Default_PFC_29	L	Default	cortex
410	LH_Default_PFC_30	7Networks_LH_Default_PFC_30	L	Default	cortex
411	LH_Default_PFC_31	7Networks_LH_Default_PFC_31	L	Default	cortex
412	LH_Default_PFC_32	7Networks_LH_Default_PFC_32	L	Default	cortex
413	LH_Default_PFC_33	7Networks_LH_Default_PFC_33	L	Default	cortex
414	LH_Default_PFC_34	7Networks_LH_Default_PFC_34	L	Default	cortex
415	LH_Default_PFC_35	7Networks_LH_Default_PFC_35	L	Default	cortex
416	LH_Default_PFC_36	7Networks_LH_Default_PFC_36	L	Default	cortex
417	LH_Default_PFC_37	7Networks_LH_Default_PFC_37	L	Default	cortex
418	LH_Default_PFC_38	7Networks_LH_Default_PFC_38	L	Default	cortex
419	LH_Default_PFC_39	7Networks_LH_Default_PFC_39	L	Default	cortex
420	LH_Default_PFC_40	7Networks_LH_Default_PFC_40	L	Default	cortex
421	LH_Default_PFC_41	7Networks_LH_Default_PFC_41	L	Default	cortex
422	LH_Default_PFC_42	7Networks_LH_Default_PFC_42	L	Default	cortex
423	LH_Default_pCunPCC_1	7Networks_LH_Default_pCunPCC_1	L	Default	cortex
424	LH_Default_pCunPCC_2	7Networks_LH_Default_pCunPCC_2	L	Default	cortex
425	LH_Default_pCunPCC_3	7Networks_LH_Default_pCunPCC_3	L	Default	cortex
426	LH_Default_pCunPCC_4	7Networks_LH_Default_pCunPCC_4	L	Default	cortex
427	LH_Default_pCunPCC_5	7Networks_LH_Default_pCunPCC_5	L	Default	cortex
428	LH_Default_pCunPCC_6	7Networks_LH_Default_pCunPCC_6	L	Default	cortex
429	LH_Default_pCunPCC_7	7Networks_LH_Default_pCunPCC_7	L	Default	cortex
430	LH_Default_pCunPCC_8	7Networks_LH_Default_pCunPCC_8	L	Default	cortex
431	LH_Default_pCunPCC_9	7Networks_LH_Default_pCunPCC_9	L	Default	cortex
432	LH_Default_pCunPCC_10	7Networks_LH_Default_pCunPCC_10	L	Default	cortex
433	LH_Default_pCunPCC_11	7Networks_LH_Default_pCunPCC_11	L	Default	cortex
434	LH_Default_pCunPCC_12	7Networks_LH_Default_pCunPCC_12	L	Default	cortex
435	LH_Default_pCunPCC_13	7Networks_LH_Default_pCunPCC_13	L	Default	cortex
436	LH_Default_pCunPCC_14	7Networks_LH_Default_pCunPCC_14	L	Default	cortex
437	LH_Default_pCunPCC_15	7Networks_LH_Default_pCunPCC_15	L	Default	cortex
438	LH_Default_pCunPCC_16	7Networks_LH_Default_pCunPCC_16	L	Default	cortex
439	LH_Default_pCunPCC_17	7Networks_LH_Default_pCunPCC_17	L	Default	cortex
440	LH_Default_pCunPCC_18	7Networks_LH_Default_pCunPCC_18	L	Default	cortex
441	LH_Default_pCunPCC_19	7Networks_LH_Default_pCunPCC_19	L	Default	cortex
442	LH_Default_pCunPCC_20	7Networks_LH_Default_pCunPCC_20	L	Default	cortex
443	LH_Default_pCunPCC_21	7Networks_LH_Default_pCunPCC_21	L	Default	cortex
444	LH_Default_pCunPCC_22	7Networks_LH_Default_pCunPCC_22	L	Default	cortex
445	LH_Default_pCunPCC_23	7Networks_LH_Default_pCunPCC_23	L	Default	cortex
446	LH_Default_pCunPCC_24	7Networks_LH_Default_pCunPCC_24	L	Default	cortex
447	LH_Default_pCunPCC_25	7Networks_LH_Default_pCunPCC_25	L	Default	cortex
448	LH_Default_pCunPCC_26	7Networks_LH_Default_pCunPCC_26	L	Default	cortex
449	LH_Default_PHC_1	7Networks_LH_Default_PHC_1	L	Default	cortex
450	LH_Default_PHC_2	7Networks_LH_Default_PHC_2	L	Default	cortex
451	RH_Vis_1	7Networks_RH_Vis_1	R	Vis	cortex
452	RH_Vis_2	7Networks_RH_Vis_2	R	Vis	cortex
453	RH_Vis_3	7Networks_RH_Vis_3	R	Vis	cortex
454	RH_Vis_4	7Networks_RH_Vis_4	R	Vis	cortex
455	RH_Vis_5	7Networks_RH_Vis_5	R	Vis	cortex
456	RH_Vis_6	7Networks_RH_Vis_6	R	Vis	cortex
457	RH_Vis_7	7Networks_RH_Vis_7	R	Vis	cortex
458	RH_Vis_8	7Networks_RH_Vis_8	R	Vis	cortex
459	RH_Vis_9	7Networks_RH_Vis_9	R	Vis	cortex
460	RH_Vis_10	7Networks_RH_Vis_10	R	Vis	cortex
461	RH_Vis_11	7Networks_RH_Vis_11	R	Vis	cortex
462	RH_Vis_12	7Networks_RH_Vis_12	R	Vis	cortex
463	RH_Vis_13	7Networks_RH_Vis_13	R	Vis	cortex
464	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
465	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
466	RH_Vis_16	7Networks_RH_Vis_16	R	Vis	cortex
467	RH_Vis_17	7Networks_RH_Vis_17	R	Vis	cortex
468	RH_Vis_18	7Networks_RH_Vis_18	R	Vis	cortex
469	RH_Vis_19	7Networks_RH_Vis_19	R	Vis	cortex
470	RH_Vis_20	7Networks_RH_Vis_20	R	Vis	cortex
471	RH_Vis_21	7Networks_RH_Vis_21	R	Vis	cortex
472	RH_Vis_22	7Networks_RH_Vis_22	R	Vis	cortex
473	RH_Vis_23	7Networks_RH_Vis_23	R	Vis	cortex
474	RH_Vis_24	7Networks_RH_Vis_24	R	Vis	cortex
475	RH_Vis_25	7Networks_RH_Vis_25	R	Vis	cortex
476	RH_Vis_26	7Networks_RH_Vis_26	R	Vis	cortex
477	RH_Vis_27	7Networks_RH_Vis_27	R	Vis	cortex
478	RH_Vis_28	7Networks_RH_Vis_28	R	Vis	cortex
479	RH_Vis_29	7Networks_RH_Vis_29	R	Vis	cortex
480	RH_Vis_30	7Networks_RH_Vis_30	R	Vis	cortex
481	RH_Vis_31	7Networks_RH_Vis_31	R	Vis	cortex
482	RH_Vis_32	7Networks_RH_Vis_32	R	Vis	cortex
483	RH_Vis_33	7Networks_RH_Vis_33	R	Vis	cortex
484	RH_Vis_34	7Networks_RH_Vis_34	R	Vis	cortex
485	RH_Vis_35	7Networks_RH_Vis_35	R	Vis	cortex
486	RH_Vis_36	7Networks_RH_Vis_36	R	Vis	cortex
487	RH_Vis_37	7Networks_RH_Vis_37	R	Vis	cortex
488	RH_Vis_38	7Networks_RH_Vis_38	R	Vis	cortex
489	RH_Vis_39	7Networks_RH_Vis_39	R	Vis	cortex
490	RH_Vis_40	7Networks_RH_Vis_40	R	Vis	cortex
491	RH_Vis_41	7Networks_RH_Vis_41	R	Vis	cortex
492	RH_Vis_42	7Networks_RH_Vis_42	R	Vis	cortex
493	RH_Vis_43	7Networks_RH_Vis_43	R	Vis	cortex
494	RH_Vis_44	7Networks_RH_Vis_44	R	Vis	cortex
495	RH_Vis_45	7Networks_RH_Vis_45	R	Vis	cortex
496	RH_Vis_46	7Networks_RH_Vis_46	R	Vis	cortex
497	RH_Vis_47	7Networks_RH_Vis_47	R	Vis	cortex
498	RH_Vis_48	7Networks_RH_Vis_48	R	Vis	cortex
499	RH_Vis_49	7Networks_RH_Vis_49	R	Vis	cortex
500	RH_Vis_50	7Networks_RH_Vis_50	R	Vis	cortex
501	RH_Vis_51	7Networks_RH_Vis_51	R	Vis	cortex
502	RH_Vis_52	7Networks_RH_Vis_52	R	Vis	cortex
503	RH_Vis_53	7Networks_RH_Vis_53	R	Vis	cortex
504	RH_Vis_54	7Networks_RH_Vis_54	R	Vis	cortex
505	RH_Vis_55	7Networks_RH_Vis_55	R	Vis	cortex
506	RH_Vis_56	7Networks_RH_Vis_56	R	Vis	cortex
507	RH_Vis_57	7Networks_RH_Vis_57	R	Vis	cortex
508	RH_Vis_58	7Networks_RH_Vis_58	R	Vis	cortex
509	RH_Vis_59	7Networks_RH_Vis_59	R	Vis	cortex
510	RH_Vis_60	7Networks_RH_Vis_60	R	Vis	cortex
511	RH_Vis_61	7Networks_RH_Vis_61	R	Vis	cortex
512	RH_Vis_62	7Networks_RH_Vis_62	R	Vis	cortex
513	RH_Vis_63	7Networks_RH_Vis_63	R	Vis	cortex
514	RH_Vis_64	7Networks_RH_Vis_64	R	Vis	cortex
515	RH_Vis_65	7Networks_RH_Vis_65	R	Vis	cortex
516	RH_Vis_66	7Networks_RH_Vis_66	R	Vis	cortex
517	RH_Vis_67	7Networks_RH_Vis_67	R	Vis	cortex
518	RH_Vis_68	7Networks_RH_Vis_68	R	Vis	cortex
519	RH_Vis_69	7Networks_RH_Vis_69	R	Vis	cortex
520	RH_Vis_70	7Networks_RH_Vis_70	R	Vis	cortex
521	RH_Vis_71	7Networks_RH_Vis_71	R	Vis	cortex
522	RH_Vis_72	7Networks_RH_Vis_72	R	Vis	cortex
523	RH_SomMot_1	7Networks_RH_SomMot_1	R	SomMot	cortex
524	RH_SomMot_2	7Networks_RH_SomMot_2	R	SomMot	cortex
525	RH_SomMot_3	7Networks_RH_SomMot_3	R	SomMot	cortex
526	RH_SomMot_4	7Networks_RH_SomMot_4	R	SomMot	cortex
527	RH_SomMot_5	7Networks_RH_SomMot_5	R	SomMot	cortex
528	RH_SomMot_6	7Networks_RH_SomMot_6	R	SomMot	cortex
529	RH_SomMot_7	7Networks_RH_SomMot_7	R	SomMot	cortex
530	RH_SomMot_8	7Networks_RH_SomMot_8	R	SomMot	cortex
531	RH_SomMot_9	7Networks_RH_SomMot_9	R	SomMot	cortex
532	RH_SomMot_10	7Networks_RH_SomMot_10	R	SomMot	cortex
533	RH_SomMot_11	7Networks_RH_SomMot_11	R	SomMot	cortex
534	RH_SomMot_12	7Networks_RH_SomMot_12	R	SomMot	cortex
535	RH_SomMot_13	7Networks_RH_SomMot_13	R	SomMot	cortex
536	RH_SomMot_14	7Networks_RH_SomMot_14	R	SomMot	cortex
537	RH_SomMot_15	7Networks_RH_SomMot_15	R	SomMot	cortex
538	RH_SomMot_16	7Networks_RH_SomMot_16	R	SomMot	cortex
539	RH_SomMot_17	7Networks_RH_SomMot_17	R	SomMot	cortex
540	RH_SomMot_18	7Networks_RH_SomMot_18	R	SomMot	cortex
541	RH_SomMot_19	7Networks_RH_SomMot_19	R	SomMot	cortex
542	RH_SomMot_20	7Networks_RH_SomMot_20	R	SomMot	cortex
543	RH_SomMot_21	7Networks_RH_SomMot_21	R	SomMot	cortex
544	RH_SomMot_22	7Networks_RH_SomMot_22	R	SomMot	cortex
545	RH_SomMot_23	7Networks_RH_SomMot_23	R	SomMot	cortex
546	RH_SomMot_24	7Networks_RH_SomMot_24	R	SomMot	cortex
547	RH_SomMot_25	7Networks_RH_SomMot_25	R	SomMot	cortex
548	RH_SomMot_26	7Networks_RH_SomMot_26	R	SomMot	cortex
549	RH_SomMot_27	7Networks_RH_SomMot_27	R	SomMot	cortex
550	RH_SomMot_28	7Networks_RH_SomMot_28	R	SomMot	cortex
551	RH_SomMot_29	7Networks_RH_SomMot_29	R	SomMot	cortex
552	RH_SomMot_30	7Networks_RH_SomMot_30	R	SomMot	cortex
553	RH_SomMot_31	7Networks_RH_SomMot_31	R	SomMot	cortex
554	RH_SomMot_32	7Networks_RH_SomMot_32	R	SomMot	cortex
555	RH_SomMot_33	7Networks_RH_SomMot_33	R	SomMot	cortex
556	RH_SomMot_34	7Networks_RH_SomMot_34	R	SomMot	cortex
557	RH_SomMot_35	7Networks_RH_SomMot_35	R	SomMot	cortex
558	RH_SomMot_36	7Networks_RH_SomMot_36	R	SomMot	cortex
559	RH_SomMot_37	7Networks_RH_SomMot_37	R	SomMot	cortex
560	RH_SomMot_38	7Networks_RH_SomMot_38	R	SomMot	cortex
561	RH_SomMot_39	7Networks_RH_SomMot_39	R	SomMot	cortex
562	RH_SomMot_40	7Networks_RH_SomMot_40	R	SomMot	cortex
563	RH_SomMot_41	7Networks_RH_SomMot_41	R	SomMot	cortex
564	RH_SomMot_42	7Networks_RH_SomMot_42	R	SomMot	cortex
565	RH_SomMot_43	7Networks_RH_SomMot_43	R	SomMot	cortex
566	RH_SomMot_44	7Networks_RH_SomMot_44	R	SomMot	cortex
567	RH_SomMot_45	7Networks_RH_SomMot_45	R	SomMot	cortex
568	RH_SomMot_46	7Networks_RH_SomMot_46	R	SomMot	cortex
569	RH_SomMot_47	7Networks_RH_SomMot_47	R	SomMot	cortex
570	RH_SomMot_48	7Networks_RH_SomMot_48	R	SomMot	cortex
571	RH_SomMot_49	7Networks_RH_SomMot_49	R	SomMot	cortex
572	RH_SomMot_50	7Networks_RH_SomMot_50	R	SomMot	cortex
573	RH_SomMot_51	7Networks_RH_SomMot_51	R	SomMot	cortex
574	RH_SomMot_52	7Networks_RH_SomMot_52	R	SomMot	cortex
575	RH_SomMot_53	7Networks_RH_SomMot_53	R	SomMot	cortex
576	RH_SomMot_54	7Networks_RH_SomMot_54	R	SomMot	cortex
577	RH_SomMot_55	7Networks_RH_SomMot_55	R	SomMot	cortex
578	RH_SomMot_56	7Networks_RH_SomMot_56	R	SomMot	cortex
579	RH_SomMot_57	7Networks_RH_SomMot_57	R	SomMot	cortex
580	RH_SomMot_58	7Networks_RH_SomMot_58	R	SomMot	cortex
581	RH_SomMot_59	7Networks_RH_SomMot_59	R	SomMot	cortex
582	RH_SomMot_60	7Networks_RH_SomMot_60	R	SomMot	cortex
583	RH_SomMot_61	7Networks_RH_SomMot_61	R	SomMot	cortex
584	RH_SomMot_62	7Networks_RH_SomMot_62	R	SomMot	cortex
585	RH_SomMot_63	7Networks_RH_SomMot_63	R	SomMot	cortex
586	RH_SomMot_64	7Networks_RH_SomMot_64	R	SomMot	cortex
587	RH_SomMot_65	7Networks_RH_SomMot_65	R	SomMot	cortex
588	RH_SomMot_66	7Networks_RH_SomMot_66	R	SomMot	cortex
589	RH_SomMot_67	7Networks_RH_SomMot_67	R	SomMot	cortex
590	RH_SomMot_68	7Networks_RH_SomMot_68	R	SomMot	cortex
591	RH_SomMot_69	7Networks_RH_SomMot_69	R	SomMot	cortex
592	RH_SomMot_70	7Networks_RH_SomMot_70	R	SomMot	cortex
593	RH_SomMot_71	7Networks_RH_SomMot_71	R	SomMot	cortex
594	RH_SomMot_72	7Networks_RH_SomMot_72	R	SomMot	cortex
595	RH_SomMot_73	7Networks_RH_SomMot_73	R	SomMot	cortex
596	RH_SomMot_74	7Networks_RH_SomMot_74	R	SomMot	cortex
597	RH_SomMot_75	7Networks_RH_SomMot_75	R	SomMot	cortex
598	RH_SomMot_76	7Networks_RH_SomMot_76	R	SomMot	cortex
599	RH_SomMot_77	7Networks_RH_SomMot_77	R	SomMot	cortex
600	RH_SomMot_78	7Networks_RH_SomMot_78	R	SomMot	cortex
601	RH_SomMot_79	7Networks_RH_SomMot_79	R	SomMot	cortex
602	RH_SomMot_80	7Networks_RH_SomMot_80	R	SomMot	cortex
603	RH_SomMot_81	7Networks_RH_SomMot_81	R	SomMot	cortex
604	RH_SomMot_82	7Networks_RH_SomMot_82	R	SomMot	cortex
605	RH_SomMot_83	7Networks_RH_SomMot_83	R	SomMot	cortex
606	RH_SomMot_84	7Networks_RH_SomMot_84	R	SomMot	cortex
607	RH_SomMot_85	7Networks_RH_SomMot_85	R	SomMot	cortex
608	RH_SomMot_86	7Networks_RH_SomMot_86	R	SomMot	cortex
609	RH_DorsAttn_Post_1	7Networks_RH_DorsAttn_Post_1	R	DorsAttn	cortex
610	RH_DorsAttn_Post_2	7Networks_RH_DorsAttn_Post_2	R	DorsAttn	cortex
611	RH_DorsAttn_Post_3	7Networks_RH_DorsAttn_Post_3	R	DorsAttn	cortex
612	RH_DorsAttn_Post_4	7Networks_RH_DorsAttn_Post_4	R	DorsAttn	cortex
613	RH_DorsAttn_Post_5	7Networks_RH_DorsAttn_Post_5	R	DorsAttn	cortex
614	RH_DorsAttn_Post_6	7Networks_RH_DorsAttn_Post_6	R	DorsAttn	cortex
615	RH_DorsAttn_Post_7	7Networks_RH_DorsAttn_Post_7	R	DorsAttn	cortex
616	RH_DorsAttn_Post_8	7Networks_RH_DorsAttn_Post_8	R	DorsAttn	cortex
617	RH_DorsAttn_Post_9	7Networks_RH_DorsAttn_Post_9	R	DorsAttn	cortex
618	RH_DorsAttn_Post_10	7Networks_RH_DorsAttn_Post_10	R	DorsAttn	cortex
619	RH_DorsAttn_Post_11	7Networks_RH_DorsAttn_Post_11	R	DorsAttn	cortex
620	RH_DorsAttn_Post_12	7Networks_RH_DorsAttn_Post_12	R	DorsAttn	cortex
621	RH_DorsAttn_Post_13	7Networks_RH_DorsAttn_Post_13	R	DorsAttn	cortex
622	RH_DorsAttn_Post_14	7Networks_RH_DorsAttn_Post_14	R	DorsAttn	cortex
623	RH_DorsAttn_Post_15	7Networks_RH_DorsAttn_Post_15	R	DorsAttn	cortex
624	RH_DorsAttn_Post_16	7Networks_RH_DorsAttn_Post_16	R	DorsAttn	cortex
625	RH_DorsAttn_Post_17	7Networks_RH_DorsAttn_Post_17	R	DorsAttn	cortex
626	RH_DorsAttn_Post_18	7Networks_RH_DorsAttn_Post_18	R	DorsAttn	cortex
627	RH_DorsAttn_Post_19	7Networks_RH_DorsAttn_Post_19	R	DorsAttn	cortex
628	RH_DorsAttn_Post_20	7Networks_RH_DorsAttn_Post_20	R	DorsAttn	cortex
629	RH_DorsAttn_Post_21	7Networks_RH_DorsAttn_Post_21	R	DorsAttn	cortex
630	RH_DorsAttn_Post_22	7Networks_RH_DorsAttn_Post_22	R	DorsAttn	cortex
631	RH_DorsAttn_Post_23	7Networks_RH_DorsAttn_Post_23	R	DorsAttn	cortex
632	RH_DorsAttn_Post_24	7Networks_RH_DorsAttn_Post_24	R	DorsAttn	cortex
633	RH_DorsAttn_Post_25	7Networks_RH_DorsAttn_Post_25	R	DorsAttn	cortex
634	RH_DorsAttn_Post_26	7Networks_RH_DorsAttn_Post_26	R	DorsAttn	cortex
635	RH_DorsAttn_Post_27	7Networks_RH_DorsAttn_Post_27	R	DorsAttn	cortex
636	RH_DorsAttn_Post_28	7Networks_RH_DorsAttn_Post_28	R	DorsAttn	cortex
637	RH_DorsAttn_Post_29	7Networks_RH_DorsAttn_Post_29	R	DorsAttn	cortex
638	RH_DorsAttn_Post_30	7Networks_RH_DorsAttn_Post_30	R	DorsAttn	cortex
639	RH_DorsAttn_Post_31	7Networks_RH_DorsAttn_Post_31	R	DorsAttn	cortex
640	RH_DorsAttn_Post_32	7Networks_RH_DorsAttn_Post_32	R	DorsAttn	cortex
641	RH_DorsAttn_Post_33	7Networks_RH_DorsAttn_Post_33	R	DorsAttn	cortex
642	RH_DorsAttn_Post_34	7Networks_RH_DorsAttn_Post_34	R	DorsAttn	cortex
643	RH_DorsAttn_Post_35	7Networks_RH_DorsAttn_Post_35	R	DorsAttn	cortex
644	RH_DorsAttn_Post_36	7Networks_RH_DorsAttn_Post_36	R	DorsAttn	cortex
645	RH_DorsAttn_Post_37	7Networks_RH_DorsAttn_Post_37	R	DorsAttn	cortex
646	RH_DorsAttn_Post_38	7Networks_RH_DorsAttn_Post_38	R	DorsAttn	cortex
647	RH_DorsAttn_Post_39	7Networks_RH_DorsAttn_Post_39	R	DorsAttn	cortex
648	RH_DorsAttn_Post_40	7Networks_RH_DorsAttn_Post_40	R	DorsAttn	cortex
649	RH_DorsAttn_Post_41	7Networks_RH_DorsAttn_Post_41	R	DorsAttn	cortex
650	RH_DorsAttn_Post_42	7Networks_RH_DorsAttn_Post_42	R	DorsAttn	cortex
651	RH_DorsAttn_FEF_1	7Networks_RH_DorsAttn_FEF_1	R	DorsAttn	cortex
652	RH_DorsAttn_FEF_2	7Networks_RH_DorsAttn_FEF_2	R	DorsAttn	cortex
653	RH_DorsAttn_FEF_3	7Networks_RH_DorsAttn_FEF_3	R	DorsAttn	cortex
654	RH_DorsAttn_FEF_4	7Networks_RH_DorsAttn_FEF_4	R	DorsAttn	cortex
655	RH_DorsAttn_FEF_5	7Networks_RH_DorsAttn_FEF_5	R	DorsAttn	cortex
656	RH_DorsAttn_FEF_6	7Networks_RH_DorsAttn_FEF_6	R	DorsAttn	cortex
657	RH_DorsAttn_PrCv_1	7Networks_RH_DorsAttn_PrCv_1	R	DorsAttn	cortex
658	RH_DorsAttn_PrCv_2	7Networks_RH_DorsAttn_PrCv_2	R	DorsAttn	cortex
659	RH_DorsAttn_PrCv_3	7Networks_RH_DorsAttn_PrCv_3	R	DorsAttn	cortex
660	RH_DorsAttn_PrCv_4	7Networks_RH_DorsAttn_PrCv_4	R	DorsAttn	cortex
661	RH_SalVentAttn_TempOccPar_1	7Networks_RH_SalVentAttn_TempOccPar_1	R	SalVentAttn	cortex
662	RH_SalVentAttn_TempOccPar_2	7Networks_RH_SalVentAttn_TempOccPar_2	R	SalVentAttn	cortex
