index	label	name	hemisphere	network	component
327	HIP-head-l-lh	HIP-head-l-lh	L	subcortex	subcortex
328	HIP-body-lh	HIP-body-lh	L	subcortex	subcortex
329	HIP-tail-lh	HIP-tail-lh	L	subcortex	subcortex
330	THA-VPm-lh	THA-VPm-lh	L	subcortex	subcortex
331	THA-VPl-lh	THA-VPl-lh	L	subcortex	subcortex
332	THA-VAi-lh	THA-VAi-lh	L	subcortex	subcortex
333	THA-VAs-lh	THA-VAs-lh	L	subcortex	subcortex
334	THA-DAm-lh	THA-DAm-lh	L	subcortex	subcortex
335	THA-DAl-lh	THA-DAl-lh	L	subcortex	subcortex
336	PUT-VA-lh	PUT-VA-lh	L	subcortex	subcortex
337	PUT-DA-lh	PUT-DA-lh	L	subcortex	subcortex
338	PUT-VP-lh	PUT-VP-lh	L	subcortex	subcortex
339	PUT-DP-lh	PUT-DP-lh	L	subcortex	subcortex
340	CAU-VA-lh	CAU-VA-lh	L	subcortex	subcortex
341	CAU-DA-lh	CAU-DA-lh	L	subcortex	subcortex
342	CAU-body-lh	CAU-body-lh	L	subcortex	subcortex
343	CAU-tail-lh	CAU-tail-lh	L	subcortex	subcortex
344	lAMY-lh	lAMY-lh	L	subcortex	subcortex
345	mAMY-lh	mAMY-lh	L	subcortex	subcortex
346	THA-DP-lh	THA-DP-lh	L	subcortex	subcortex
347	NAc-shell-lh	NAc-shell-lh	L	subcortex	subcortex
348	NAc-core-lh	NAc-core-lh	L	subcortex	subcortex
349	pGP-lh	pGP-lh	L	subcortex	subcortex
350	aGP-lh	aGP-lh	L	subcortex	subcortex
